Classifier;best_HP;Features;Accuracy;Precision;Mean_CV_Train_Accuracy;Mean_CV_Test_Accuracy;AUC
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 5};['Color2', 'Age_2'];0.582;0.720164609053498;0.5731872346352678;0.5762702290326529;0.5261355769742797
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Color2', 'Sterilized', 'PhotoAmt', 'Age_0'];0.582;0.7494172494172494;0.6522949600400431;0.6092062577423683;0.5631663027850258
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 5};['Color1', 'Color2', 'State'];0.5813333333333334;0.7194244604316546;0.5897137606025386;0.5758763209575374;0.5250119814686618
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Breed1', 'Color1', 'Sterilized', 'State'];0.5806666666666667;0.7361419068736141;0.6580565447172159;0.617655524614311;0.5472762127908835
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 5};['Color1', 'Color2', 'Age_2'];0.58;0.7057115198451114;0.5871806010515566;0.5820080614469498;0.5039245966238884
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 3};['Color1', 'State'];0.58;0.7225130890052356;0.5620632892392227;0.5550758121527407;0.5292614090207146
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'Sterilized', 'PhotoAmt', 'Age_2'];0.578;0.7381489841986456;0.6395353304572337;0.6175060215494981;0.5492784493317002
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Breed1', 'Sterilized', 'Age_0'];0.5773333333333334;0.7141403865717192;0.6425113735353921;0.6334184759238269;0.5169710847222961
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Breed1', 'Age_0'];0.5766666666666667;0.7770448548812665;0.6396893910806354;0.6296615728509759;0.5892592789818415
KNeighborsClassifier;{'kneighborsclassifier__n_neighbors': 7};['Color1', 'State', 'PhotoAmt'];0.572;0.7144340602284528;0.638874508962873;0.6087358128869811;0.5170775866659567
