Classifier;best_HP;Features;Accuracy;Precision;Mean_CV_Train_Accuracy;Mean_CV_Test_Accuracy;AUC
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'PhotoAmt', 'Age_0'];0.27666666666666667;0.27666666666666667;0.2839622891038826;0.282071991630758;0
GaussianNB;{};['Breed1', 'Color2', 'State', 'Age_2'];0.2753333333333333;0.2753333333333333;0.27616183248323073;0.2729556920705607;0
GaussianNB;{};['State', 'Age_2'];0.2753333333333333;0.2753333333333333;0.2705106219699191;0.2705104243369383;0
GaussianNB;{};['Color2', 'Age_2'];0.2753333333333333;0.2753333333333333;0.26150645337334666;0.2610219143295255;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'State'];0.27466666666666667;0.27466666666666667;0.2561885125998069;0.25457609838748174;0
GaussianNB;{};['Breed1', 'Color2', 'State'];0.27466666666666667;0.27466666666666667;0.26387756291278425;0.2632477339024887;0
GaussianNB;{};['Breed1', 'Color1', 'Color2'];0.274;0.274;0.2594309912451147;0.25828103701477995;0
GaussianNB;{};['Breed1', 'Color1', 'State', 'PhotoAmt', 'Age_0'];0.274;0.274;0.27569870314619915;0.27629102945906164;0
GaussianNB;{};['Breed1', 'PhotoAmt', 'Age_0', 'Age_2'];0.27266666666666667;0.27266666666666667;0.28575953412094945;0.2814042539984746;0
GaussianNB;{};['Breed1', 'Color2'];0.27266666666666667;0.27266666666666667;0.25196431585900697;0.24946117099625895;0
GaussianNB;{};['Color2', 'Sterilized', 'Age_0'];0.2713333333333333;0.2713333333333333;0.2650632987653838;0.26547061468281224;0
GaussianNB;{};['PhotoAmt', 'Age_0'];0.2713333333333333;0.2713333333333333;0.2909288530510706;0.2901498537058038;0
GaussianNB;{};['Color1', 'Color2', 'Sterilized', 'Age_0'];0.27066666666666667;0.27066666666666667;0.25402060723183234;0.25383582476116817;0
GaussianNB;{};['State', 'PhotoAmt', 'Age_0'];0.27;0.27;0.27979335439558956;0.278959013730204;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'Sterilized', 'Age_0'];0.27;0.27;0.27505057919488146;0.27102897017839567;0
GaussianNB;{};['Breed1', 'Color1', 'PhotoAmt', 'Age_0'];0.2693333333333333;0.2693333333333333;0.27605067334081523;0.27451281272392847;0
GaussianNB;{};['Color1', 'State', 'PhotoAmt', 'Age_0'];0.26866666666666666;0.26866666666666666;0.26869506269372545;0.2676944292850961;0
GaussianNB;{};['Breed1', 'Color2', 'PhotoAmt', 'Age_0'];0.268;0.268;0.2791820529185969;0.2779956115860938;0
GaussianNB;{};['Breed1', 'Color1', 'Color2', 'State', 'Age_2'];0.2673333333333333;0.2673333333333333;0.26875080704177257;0.2682117941164273;0
GaussianNB;{};['Breed1', 'Sterilized', 'State'];0.26666666666666666;0.26666666666666666;0.2554094288225416;0.25294927067131634;0
GaussianNB;{};['Color2', 'State', 'Age_2'];0.266;0.266;0.26033887901801245;0.25694729206737466;0
