Classifier;best_HP;Features;Accuracy;Precision;Mean_CV_Train_Accuracy;Mean_CV_Test_Accuracy;AUC
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['PhotoAmt', 'Age_2'];0.2826666666666667;0.2826666666666667;0.2765319143987752;0.2638420017187817;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Sterilized', 'PhotoAmt', 'Age_0', 'Age_2'];0.282;0.282;0.35955676403347264;0.2963759742990224;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Sterilized', 'Age_0', 'Age_2'];0.2813333333333333;0.2813333333333333;0.2805157480744067;0.27162271615300504;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Sterilized', 'State', 'PhotoAmt', 'Age_2'];0.2813333333333333;0.2813333333333333;0.4073035729197161;0.2847039001623477;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Color2', 'Age_0'];0.2813333333333333;0.2813333333333333;0.2977468500804531;0.28422285825873517;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Sterilized', 'State', 'PhotoAmt', 'Age_0'];0.2813333333333333;0.2813333333333333;0.4033944981528259;0.2876685651633324;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color2', 'PhotoAmt', 'Age_2'];0.2806666666666667;0.2806666666666667;0.4700028604229461;0.29381952682142665;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'Color2', 'Sterilized', 'PhotoAmt'];0.2806666666666667;0.2806666666666667;0.5354998072025159;0.29085401039453707;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'Sterilized'];0.28;0.28;0.34308538538427713;0.28333267874244944;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Sterilized', 'State', 'PhotoAmt', 'Age_0', 'Age_2'];0.28;0.28;0.34807881362048787;0.2894452987694699;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color2', 'State', 'PhotoAmt', 'Age_0'];0.28;0.28;0.38958165306013337;0.2888551644886185;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Color2', 'Sterilized', 'State', 'Age_0'];0.28;0.28;0.35193234228646575;0.2772935422640953;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'PhotoAmt', 'Age_0', 'Age_2'];0.2793333333333333;0.2793333333333333;0.34474334247930616;0.29230089885856747;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color2', 'Sterilized', 'State', 'PhotoAmt', 'Age_2'];0.2793333333333333;0.2793333333333333;0.41472423351521437;0.28018304832995555;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Sterilized', 'State', 'Age_2'];0.2793333333333333;0.2793333333333333;0.3085769031102744;0.28159013949926814;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'State', 'Age_0'];0.2786666666666667;0.2786666666666667;0.2996276463954251;0.27888539285477887;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color1', 'State'];0.2786666666666667;0.2786666666666667;0.36090005572375095;0.27221507512735;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Color2', 'State', 'PhotoAmt', 'Age_0'];0.2786666666666667;0.2786666666666667;0.4736160019937997;0.2920414062150246;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Color2', 'Sterilized', 'State', 'Age_2'];0.2786666666666667;0.2786666666666667;0.35242361499273567;0.2802935963708382;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Color2', 'Age_0', 'Age_2'];0.278;0.278;0.30591791555925046;0.2844440367365559;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'Color2', 'State'];0.278;0.278;0.4174756823284478;0.27106739420552484;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'Color2', 'PhotoAmt'];0.278;0.278;0.49063398832985206;0.2811832540454403;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Sterilized', 'PhotoAmt', 'Age_2'];0.2773333333333333;0.2773333333333333;0.3364522902822087;0.2812568749208655;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color1', 'PhotoAmt', 'Age_2'];0.2773333333333333;0.2773333333333333;0.46519495975111147;0.2962280459143779;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color2', 'PhotoAmt'];0.27666666666666667;0.27666666666666667;0.42069952917592784;0.2811093722491733;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Color2', 'Sterilized', 'Age_0', 'Age_2'];0.276;0.276;0.31358868250875827;0.28240518754578126;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Color2', 'Sterilized', 'PhotoAmt', 'Age_2'];0.2753333333333333;0.2753333333333333;0.4121209705733453;0.286742900412557;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color2', 'Sterilized', 'State', 'Age_0', 'Age_2'];0.27466666666666667;0.27466666666666667;0.31037412924666175;0.27473485636033;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color2', 'Sterilized'];0.2733333333333333;0.2733333333333333;0.3414455108309447;0.2750700435133568;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Color1', 'Color2', 'State', 'PhotoAmt', 'Age_2'];0.2733333333333333;0.2733333333333333;0.45901574846060245;0.27888584603308314;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'gini'};['Breed1', 'Color2'];0.27266666666666667;0.27266666666666667;0.2968023200578985;0.24820302442960646;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color1', 'Color2', 'PhotoAmt', 'Age_0'];0.27266666666666667;0.27266666666666667;0.39186979145345446;0.2988962773736862;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Color2', 'PhotoAmt', 'Age_0', 'Age_2'];0.2713333333333333;0.2713333333333333;0.342084774594295;0.284370745445352;0
DecisionTreeClassifier;{'decisiontreeclassifier__criterion': 'entropy'};['Breed1', 'Color2', 'State', 'PhotoAmt'];0.27066666666666667;0.27066666666666667;0.5000741238313395;0.2795153930937274;0
